"Comunidad","Periodo","Residuo","Total","Poblacion","Porcentaje_por_poblacion","PIB_PC"
"Extremadura",2020,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",391,1063987,0.04,17733
"Extremadura",2020,"Envases mixtos y embalajes mezclados",15357,1063987,1.44,17733
"Extremadura",2020,"Residuos metálicos",147,1063987,0.01,17733
"Extremadura",2020,"Residuos textiles",56,1063987,0.01,17733
"Extremadura",2020,"Residuos animales y vegetales",196,1063987,0.02,17733
"Extremadura",2020,"Residuos de papel y cartón",29125,1063987,2.74,17733
"Extremadura",2020,"Residuos de Madera",248,1063987,0.02,17733
"Extremadura",2020,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",54955,1063987,5.17,17733
"Extremadura",2020,"Residuos de vidrio",9254,1063987,0.87,17733
"Extremadura",2020,"Residuos de pilas y acumuladores",7,1063987,0,17733
"Extremadura",2020,"Residuos domésticos y similares (domésticos y vías públicas)",427468,1063987,40.18,17733
"Extremadura",2020,"Otros",8,1063987,0,17733
"Extremadura",2020,"TOTAL RESIDUOS",482423,1063987,45.34,17733
"Extremadura",2020,"TOTAL RESIDUOS MEZCLADOS",427468,1063987,40.18,17733
"Extremadura",2020,"Residuos minerales (incluye residuos de construcción y demolición)",69,1063987,0.01,17733
"Extremadura",2021,"Residuos de plásticos",81,1059501,0.01,19506
"Extremadura",2021,"Otros",11,1059501,0,19506
"Extremadura",2021,"Residuos metálicos",85,1059501,0.01,19506
"Extremadura",2021,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",360,1059501,0.03,19506
"Extremadura",2021,"Residuos domésticos voluminosos mezclados (enseres domésticos)",0,1059501,0,19506
"Extremadura",2021,"Residuos animales y vegetales",158,1059501,0.01,19506
"Extremadura",2021,"Residuos textiles",212,1059501,0.02,19506
"Extremadura",2021,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",50136,1059501,4.73,19506
"Extremadura",2021,"TOTAL RESIDUOS",477978,1059501,45.11,19506
"Extremadura",2021,"Envases mixtos y embalajes mezclados",15033,1059501,1.42,19506
"Extremadura",2021,"TOTAL RESIDUOS MEZCLADOS",427842,1059501,40.38,19506
"Extremadura",2021,"Residuos de vidrio",9307,1059501,0.88,19506
"Extremadura",2021,"Residuos de papel y cartón",24192,1059501,2.28,19506
"Extremadura",2021,"Residuos domésticos y similares (domésticos y vías públicas)",427842,1059501,40.38,19506
"Extremadura",2021,"Residuos minerales (incluye residuos de construcción y demolición)",343,1059501,0.03,19506
"Extremadura",2021,"Residuos de Madera",341,1059501,0.03,19506
"Extremadura",2021,"Residuos de pilas y acumuladores",13,1059501,0,19506
"Extremadura",2021,"Lodos comunes (secos)",0,1059501,0,19506
"Galicia",2010,"Residuos de plásticos",7219,2797653,0.26,20481
"Galicia",2010,"Residuos metálicos",884,2797653,0.03,20481
"Galicia",2010,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",784,2797653,0.03,20481
"Galicia",2010,"Residuos de Madera",6561,2797653,0.23,20481
"Galicia",2010,"Residuos de vidrio",39096,2797653,1.4,20481
"Galicia",2010,"TOTAL RESIDUOS MEZCLADOS",1025479,2797653,36.65,20481
"Galicia",2010,"Envases mixtos y embalajes mezclados",22144,2797653,0.79,20481
"Galicia",2010,"Residuos domésticos y similares (domésticos y vías públicas)",1002349,2797653,35.83,20481
"Galicia",2010,"Residuos textiles",415,2797653,0.01,20481
"Galicia",2010,"Residuos de pilas y acumuladores",90,2797653,0,20481
"Galicia",2010,"Residuos de papel y cartón",46567,2797653,1.66,20481
"Galicia",2010,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",192354,2797653,6.88,20481
"Galicia",2010,"TOTAL RESIDUOS",1217833,2797653,43.53,20481
"Galicia",2010,"Residuos minerales (incluye residuos de construcción y demolición)",6731,2797653,0.24,20481
"Galicia",2010,"Otros",6305,2797653,0.23,20481
"Galicia",2010,"Lodos comunes (secos)",21,2797653,0,20481
"Galicia",2010,"Residuos animales y vegetales",55537,2797653,1.99,20481
"Galicia",2010,"Residuos domésticos voluminosos mezclados (enseres domésticos)",23130,2797653,0.83,20481
"Galicia",2011,"Residuos de plásticos",2152,2795422,0.08,20121
"Galicia",2011,"Residuos de vidrio",36359,2795422,1.3,20121
"Galicia",2011,"Residuos metálicos",537,2795422,0.02,20121
"Galicia",2011,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",6351,2795422,0.23,20121
"Galicia",2011,"Residuos de Madera",4956,2795422,0.18,20121
"Galicia",2011,"Residuos textiles",300,2795422,0.01,20121
"Galicia",2011,"TOTAL RESIDUOS MEZCLADOS",1005001,2795422,35.95,20121
"Galicia",2011,"Envases mixtos y embalajes mezclados",22186,2795422,0.79,20121
"Galicia",2011,"Residuos domésticos y similares (domésticos y vías públicas)",983351,2795422,35.18,20121
"Galicia",2011,"TOTAL RESIDUOS",1178527,2795422,42.16,20121
"Galicia",2011,"Residuos de pilas y acumuladores",73,2795422,0,20121
"Galicia",2011,"Residuos de papel y cartón",38163,2795422,1.37,20121
"Galicia",2011,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",173526,2795422,6.21,20121
"Galicia",2011,"Residuos animales y vegetales",52015,2795422,1.86,20121
"Galicia",2011,"Residuos minerales (incluye residuos de construcción y demolición)",10122,2795422,0.36,20121
"Galicia",2011,"Otros",271,2795422,0.01,20121
"Galicia",2011,"Lodos comunes (secos)",41,2795422,0,20121
"Galicia",2011,"Residuos domésticos voluminosos mezclados (enseres domésticos)",21650,2795422,0.77,20121
"Galicia",2012,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",3236,2781498,0.12,19513
"Galicia",2012,"Residuos de plásticos",4281,2781498,0.15,19513
"Galicia",2012,"Residuos de vidrio",36465,2781498,1.31,19513
"Galicia",2012,"Residuos metálicos",790,2781498,0.03,19513
"Galicia",2012,"Envases mixtos y embalajes mezclados",21437,2781498,0.77,19513
"Galicia",2012,"Residuos de Madera",4289,2781498,0.15,19513
"Galicia",2012,"Residuos textiles",461,2781498,0.02,19513
"Galicia",2012,"TOTAL RESIDUOS MEZCLADOS",940162,2781498,33.8,19513
"Galicia",2012,"Residuos de papel y cartón",34556,2781498,1.24,19513
"Galicia",2012,"Residuos domésticos y similares (domésticos y vías públicas)",930930,2781498,33.47,19513
"Galicia",2012,"Residuos minerales (incluye residuos de construcción y demolición)",8448,2781498,0.3,19513
"Galicia",2012,"Residuos de pilas y acumuladores",86,2781498,0,19513
"Galicia",2012,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",167444,2781498,6.02,19513
"Galicia",2012,"TOTAL RESIDUOS",1107606,2781498,39.82,19513
"Galicia",2012,"Residuos domésticos voluminosos mezclados (enseres domésticos)",9232,2781498,0.33,19513
"Galicia",2012,"Otros",1373,2781498,0.05,19513
"Galicia",2012,"Lodos comunes (secos)",28,2781498,0,19513
"Galicia",2012,"Residuos animales y vegetales",51994,2781498,1.87,19513
"Galicia",2013,"Residuos metálicos",1099,2765940,0.04,19601
"Galicia",2013,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",3358,2765940,0.12,19601
"Galicia",2013,"Residuos de plásticos",10384,2765940,0.38,19601
"Galicia",2013,"Residuos de vidrio",38058,2765940,1.38,19601
"Galicia",2013,"TOTAL RESIDUOS MEZCLADOS",915665,2765940,33.11,19601
"Galicia",2013,"Envases mixtos y embalajes mezclados",21853,2765940,0.79,19601
"Galicia",2013,"Residuos de Madera",5235,2765940,0.19,19601
"Galicia",2013,"Residuos textiles",150,2765940,0.01,19601
"Galicia",2013,"Residuos de pilas y acumuladores",297,2765940,0.01,19601
"Galicia",2013,"Residuos de papel y cartón",31619,2765940,1.14,19601
"Galicia",2013,"Otros",2504,2765940,0.09,19601
"Galicia",2013,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",167134,2765940,6.04,19601
"Galicia",2013,"TOTAL RESIDUOS",1082799,2765940,39.15,19601
"Galicia",2013,"Residuos minerales (incluye residuos de construcción y demolición)",9369,2765940,0.34,19601
"Galicia",2013,"Residuos domésticos y similares (domésticos y vías públicas)",906675,2765940,32.78,19601
"Galicia",2013,"Lodos comunes (secos)",0,2765940,0,19601
"Galicia",2013,"Residuos animales y vegetales",43208,2765940,1.56,19601
"Galicia",2013,"Residuos domésticos voluminosos mezclados (enseres domésticos)",8990,2765940,0.33,19601
"Galicia",2014,"Residuos de plásticos",26958,2748695,0.98,19801
"Galicia",2014,"Residuos domésticos voluminosos mezclados (enseres domésticos)",14984,2748695,0.55,19801
"Galicia",2014,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",7249,2748695,0.26,19801
"Galicia",2014,"TOTAL RESIDUOS MEZCLADOS",938708,2748695,34.15,19801
"Galicia",2014,"Residuos de vidrio",39045,2748695,1.42,19801
"Galicia",2014,"Residuos metálicos",2778,2748695,0.1,19801
"Galicia",2014,"Residuos textiles",205,2748695,0.01,19801
"Galicia",2014,"Residuos de pilas y acumuladores",66,2748695,0,19801
"Galicia",2014,"Envases mixtos y embalajes mezclados",22255,2748695,0.81,19801
"Galicia",2014,"Residuos de Madera",11375,2748695,0.41,19801
"Galicia",2014,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",200492,2748695,7.29,19801
"Galicia",2014,"TOTAL RESIDUOS",1139200,2748695,41.45,19801
"Galicia",2014,"Residuos de papel y cartón",31674,2748695,1.15,19801
"Galicia",2014,"Otros",339,2748695,0.01,19801
"Galicia",2014,"Lodos comunes (secos)",0,2748695,0,19801
"Galicia",2014,"Residuos animales y vegetales",45929,2748695,1.67,19801
"Galicia",2014,"Residuos minerales (incluye residuos de construcción y demolición)",12619,2748695,0.46,19801
"Galicia",2014,"Residuos domésticos y similares (domésticos y vías públicas)",923724,2748695,33.61,19801
"Galicia",2015,"Residuos domésticos voluminosos mezclados (enseres domésticos)",14872,2732347,0.54,20806
"Galicia",2015,"Residuos domésticos y similares (domésticos y vías públicas)",925608,2732347,33.88,20806
"Galicia",2015,"Residuos metálicos",2751,2732347,0.1,20806
"Galicia",2015,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",8726,2732347,0.32,20806
"Galicia",2015,"Residuos de plásticos",26702,2732347,0.98,20806
"Galicia",2015,"Residuos de Madera",11267,2732347,0.41,20806
"Galicia",2015,"Residuos textiles",227,2732347,0.01,20806
"Galicia",2015,"TOTAL RESIDUOS MEZCLADOS",940480,2732347,34.42,20806
"Galicia",2015,"Envases mixtos y embalajes mezclados",22123,2732347,0.81,20806
"Galicia",2015,"TOTAL RESIDUOS",1143025,2732347,41.83,20806
"Galicia",2015,"Residuos minerales (incluye residuos de construcción y demolición)",12499,2732347,0.46,20806
"Galicia",2015,"Residuos de vidrio",39743,2732347,1.45,20806
"Galicia",2015,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",202545,2732347,7.41,20806
"Galicia",2015,"Residuos animales y vegetales",45501,2732347,1.67,20806
"Galicia",2015,"Residuos de pilas y acumuladores",79,2732347,0,20806
"Galicia",2015,"Residuos de papel y cartón",32591,2732347,1.19,20806
"Galicia",2015,"Lodos comunes (secos)",0,2732347,0,20806
"Galicia",2015,"Otros",336,2732347,0.01,20806
"Galicia",2016,"Residuos de Madera",2150,2718525,0.08,21479
"Galicia",2016,"Residuos de papel y cartón",34402,2718525,1.27,21479
"Galicia",2016,"Residuos de vidrio",41253,2718525,1.52,21479
"Galicia",2016,"Residuos domésticos voluminosos mezclados (enseres domésticos)",12217,2718525,0.45,21479
"Galicia",2016,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",5089,2718525,0.19,21479
"Galicia",2016,"Residuos textiles",114,2718525,0,21479
"Galicia",2016,"Residuos metálicos",663,2718525,0.02,21479
"Galicia",2016,"Residuos domésticos y similares (domésticos y vías públicas)",933618,2718525,34.34,21479
"Galicia",2016,"Envases mixtos y embalajes mezclados",22893,2718525,0.84,21479
"Galicia",2016,"TOTAL RESIDUOS",1110604,2718525,40.85,21479
"Galicia",2016,"Residuos de plásticos",1100,2718525,0.04,21479
"Galicia",2016,"TOTAL RESIDUOS MEZCLADOS",945835,2718525,34.79,21479
"Galicia",2016,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",164769,2718525,6.06,21479
"Galicia",2016,"Residuos animales y vegetales",45756,2718525,1.68,21479
"Galicia",2016,"Residuos minerales (incluye residuos de construcción y demolición)",6996,2718525,0.26,21479
"Galicia",2016,"Otros",4029,2718525,0.15,21479
"Galicia",2016,"Lodos comunes (secos)",0,2718525,0,21479
"Galicia",2016,"Residuos de pilas y acumuladores",324,2718525,0.01,21479
"Galicia",2017,"Residuos de plásticos",1324,2708339,0.05,22341
"Galicia",2017,"Residuos domésticos y similares (domésticos y vías públicas)",938191,2708339,34.64,22341
"Galicia",2017,"Residuos de Madera",4590,2708339,0.17,22341
"Galicia",2017,"Residuos textiles",81,2708339,0,22341
"Galicia",2017,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",6736,2708339,0.25,22341
"Galicia",2017,"Residuos de vidrio",43307,2708339,1.6,22341
"Galicia",2017,"Residuos domésticos voluminosos mezclados (enseres domésticos)",12507,2708339,0.46,22341
"Galicia",2017,"Residuos metálicos",652,2708339,0.02,22341
"Galicia",2017,"TOTAL RESIDUOS MEZCLADOS",950698,2708339,35.1,22341
"Galicia",2017,"Envases mixtos y embalajes mezclados",23194,2708339,0.86,22341
"Galicia",2017,"Residuos de papel y cartón",33262,2708339,1.23,22341
"Galicia",2017,"Residuos de pilas y acumuladores",72,2708339,0,22341
"Galicia",2017,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",168301,2708339,6.21,22341
"Galicia",2017,"TOTAL RESIDUOS",1118999,2708339,41.32,22341
"Galicia",2017,"Residuos minerales (incluye residuos de construcción y demolición)",7754,2708339,0.29,22341
"Galicia",2017,"Otros",53,2708339,0,22341
"Galicia",2017,"Lodos comunes (secos)",0,2708339,0,22341
"Galicia",2017,"Residuos animales y vegetales",47276,2708339,1.75,22341
"Galicia",2018,"Residuos animales y vegetales",52319,2701743,1.94,23129
"Galicia",2018,"Residuos de plásticos",813,2701743,0.03,23129
"Galicia",2018,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",7460,2701743,0.28,23129
"Galicia",2018,"Residuos de Madera",7195,2701743,0.27,23129
"Galicia",2018,"Residuos domésticos voluminosos mezclados (enseres domésticos)",13508,2701743,0.5,23129
"Galicia",2018,"Lodos comunes (secos)",0,2701743,0,23129
"Galicia",2018,"Residuos de vidrio",45757,2701743,1.69,23129
"Galicia",2018,"Residuos de papel y cartón",37457,2701743,1.39,23129
"Galicia",2018,"Residuos textiles",396,2701743,0.01,23129
"Galicia",2018,"Residuos domésticos y similares (domésticos y vías públicas)",940395,2701743,34.81,23129
"Galicia",2018,"TOTAL RESIDUOS",1138245,2701743,42.13,23129
"Galicia",2018,"Envases mixtos y embalajes mezclados",25930,2701743,0.96,23129
"Galicia",2018,"Residuos metálicos",1250,2701743,0.05,23129
"Galicia",2018,"TOTAL RESIDUOS MEZCLADOS",953903,2701743,35.31,23129
"Galicia",2018,"Residuos minerales (incluye residuos de construcción y demolición)",5652,2701743,0.21,23129
"Galicia",2018,"Residuos de pilas y acumuladores",38,2701743,0,23129
"Galicia",2018,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",184342,2701743,6.82,23129
"Galicia",2018,"Otros",75,2701743,0,23129
"Galicia",2019,"Residuos domésticos voluminosos mezclados (enseres domésticos)",16269,2699499,0.6,23795
"Galicia",2019,"Residuos de plásticos",724,2699499,0.03,23795
"Galicia",2019,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",5877,2699499,0.22,23795
"Galicia",2019,"Residuos textiles",141,2699499,0.01,23795
"Galicia",2019,"Otros",44,2699499,0,23795
"Galicia",2019,"Residuos animales y vegetales",46095,2699499,1.71,23795
"Galicia",2019,"Residuos de papel y cartón",41067,2699499,1.52,23795
"Galicia",2019,"Residuos metálicos",1102,2699499,0.04,23795
"Galicia",2019,"Residuos domésticos y similares (domésticos y vías públicas)",971791,2699499,36,23795
"Galicia",2019,"Residuos de vidrio",48384,2699499,1.79,23795
"Galicia",2019,"Residuos minerales (incluye residuos de construcción y demolición)",6833,2699499,0.25,23795
"Galicia",2019,"Envases mixtos y embalajes mezclados",28630,2699499,1.06,23795
"Galicia",2019,"Residuos de Madera",8282,2699499,0.31,23795
"Galicia",2019,"Residuos de pilas y acumuladores",35,2699499,0,23795
"Galicia",2019,"TOTAL RESIDUOS MEZCLADOS",988060,2699499,36.6,23795
"Galicia",2019,"Lodos comunes (secos)",0,2699499,0,23795
"Galicia",2019,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",187214,2699499,6.94,23795
"Galicia",2019,"TOTAL RESIDUOS",1175274,2699499,43.54,23795
"Galicia",2020,"TOTAL RESIDUOS MEZCLADOS",926743,2701819,34.3,21737
"Galicia",2020,"Residuos animales y vegetales",45739,2701819,1.69,21737
"Galicia",2020,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",5581,2701819,0.21,21737
"Galicia",2020,"Residuos domésticos voluminosos mezclados (enseres domésticos)",1852,2701819,0.07,21737
"Galicia",2020,"Residuos de vidrio",46717,2701819,1.73,21737
"Galicia",2020,"Residuos de papel y cartón",40933,2701819,1.52,21737
"Galicia",2020,"Residuos textiles",430,2701819,0.02,21737
"Galicia",2020,"Residuos de plásticos",1081,2701819,0.04,21737
"Galicia",2020,"Residuos de Madera",3081,2701819,0.11,21737
"Galicia",2020,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",180751,2701819,6.69,21737
"Galicia",2020,"Residuos metálicos",933,2701819,0.03,21737
"Galicia",2020,"TOTAL RESIDUOS",1107494,2701819,40.99,21737
"Galicia",2020,"Otros",16,2701819,0,21737
"Galicia",2020,"Residuos de pilas y acumuladores",107,2701819,0,21737
"Galicia",2020,"Residuos minerales (incluye residuos de construcción y demolición)",3806,2701819,0.14,21737
"Galicia",2020,"Residuos domésticos y similares (domésticos y vías públicas)",924891,2701819,34.23,21737
"Galicia",2020,"Lodos comunes (secos)",0,2701819,0,21737
