MEDIDAS#es,MEDIDAS_CODE,TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2014,2014,15584.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2014,2014,17045460.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2014,2014,2067.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2014,2014,-1.3581572586,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2014,2014,17119.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2014,2014,35394282.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2014,2014,2485.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2014,2014,0.2661403825,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2014,2014,20760.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2014,2014,51595931.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2014,2014,6376.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2014,2014,1.5267280545,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2014,2014,30493.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2014,2014,194443952.0,,,
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2014,2014,1328.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2014,2014,0.9886840308,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2014,2014,24333.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2014,2014,32322648.0,,,
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2014,2014,314.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2014,2014,1.0877623489,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2014,2014,24495.0,,,
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2014,2014,7693499.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2014,2014,636.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2014,2014,1.8923189282,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2014,2014,27544.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2014,2014,17518122.0,,,
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2014,2014,2165.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2014,2014,1.6569867558,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2014,2014,28973.0,,,
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2014,2014,62737292.0,,,
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2014,2014,586.2,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2014,2014,1.4066216372,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2014,2014,20597.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2014,2014,12074783.0,,,
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2014,2014,1054.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2014,2014,-0.2702643101,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2014,2014,19619.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Principado de Asturias,ES12,2014,2014,20679373.0,,,
Población a 1 de julio,POB_1_JULIO,Galicia,ES11,2014,2014,2739.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Galicia,ES11,2014,2014,0.6690333796,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Galicia,ES11,2014,2014,19801.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Galicia,ES11,2014,2014,54240789.0,,,
Población a 1 de julio,POB_1_JULIO,España,ES,2014,2014,46455.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,España,ES,2014,2014,1.3957402783,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,España,ES,2014,2014,22228.0,,,
Importe a precios de mercado,GDP_PRODUCTION,España,ES,2014,2014,1032608000.0,,,
Población a 1 de julio,POB_1_JULIO,Resto de España,ES_O,2015,2015,,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Resto de España,ES_O,2015,2015,,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Resto de España,ES_O,2015,2015,,,,
Importe a precios de mercado,GDP_PRODUCTION,Resto de España,ES_O,2015,2015,1177182.0,,,
Población a 1 de julio,POB_1_JULIO,Canarias,ES70,2015,2015,2127.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Canarias,ES70,2015,2015,2.8035402296,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Canarias,ES70,2015,2015,19079.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Canarias,ES70,2015,2015,40595518.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Melilla,ES64,2015,2015,84.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Melilla,ES64,2015,2015,2.9221384961,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Melilla,ES64,2015,2015,17269.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Melilla,ES64,2015,2015,1462234.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Ceuta,ES63,2015,2015,84.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Ceuta,ES63,2015,2015,2.8990207769,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Ceuta,ES63,2015,2015,18919.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Ceuta,ES63,2015,2015,1598371.0,,,
Población a 1 de julio,POB_1_JULIO,Región de Murcia,ES62,2015,2015,1464.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Región de Murcia,ES62,2015,2015,7.0781926092,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Región de Murcia,ES62,2015,2015,19473.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Región de Murcia,ES62,2015,2015,28508914.0,,,
Población a 1 de julio,POB_1_JULIO,Andalucía,ES61,2015,2015,8398.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Andalucía,ES61,2015,2015,3.5624600651,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Andalucía,ES61,2015,2015,17249.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Andalucía,ES61,2015,2015,144859000.0,,,
Población a 1 de julio,POB_1_JULIO,Illes Balears / Islas Baleares,ES53,2015,2015,1129.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Illes Balears / Islas Baleares,ES53,2015,2015,4.0014402629,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Illes Balears / Islas Baleares,ES53,2015,2015,25024.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Illes Balears / Islas Baleares,ES53,2015,2015,28271040.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Valenciana,ES52,2015,2015,4931.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Valenciana,ES52,2015,2015,3.6581538509,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Valenciana,ES52,2015,2015,20316.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Valenciana,ES52,2015,2015,100185814.0,,,
Población a 1 de julio,POB_1_JULIO,Cataluña,ES51,2015,2015,7396.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cataluña,ES51,2015,2015,4.3109715823,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cataluña,ES51,2015,2015,27647.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cataluña,ES51,2015,2015,204481121.0,,,
Población a 1 de julio,POB_1_JULIO,Extremadura,ES43,2015,2015,1087.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Extremadura,ES43,2015,2015,3.1752267173,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2015,2015,16472.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2015,2015,17915529.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2015,2015,2054.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2015,2015,3.8587758328,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2015,2015,18081.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2015,2015,37138498.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2015,2015,2464.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2015,2015,2.6432064963,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2015,2015,21617.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2015,2015,53273013.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2015,2015,6401.2,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2015,2015,4.2495659623,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2015,2015,31894.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2015,2015,204157575.0,,,
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2015,2015,1321.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2015,2015,1.7522233946,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2015,2015,24889.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2015,2015,32896878.0,,,
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2015,2015,312.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2015,2015,3.5126150013,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2015,2015,25467.0,,,
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2015,2015,7966992.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2015,2015,636.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2015,2015,3.236328643,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2015,2015,28532.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2015,2015,18153613.0,,,
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2015,2015,2163.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2015,2015,3.7335433605,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2015,2015,30064.0,,,
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2015,2015,65027322.0,,,
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2015,2015,583.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2015,2015,2.2802148908,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2015,2015,21140.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2015,2015,12336462.0,,,
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2015,2015,1044.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2015,2015,2.5449320925,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2015,2015,20487.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Principado de Asturias,ES12,2015,2015,21389062.0,,,
Población a 1 de julio,POB_1_JULIO,Galicia,ES11,2015,2015,2725.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Galicia,ES11,2015,2015,4.5702303482,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Galicia,ES11,2015,2015,20806.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Galicia,ES11,2015,2015,56697862.0,,,
Población a 1 de julio,POB_1_JULIO,España,ES,2015,2015,46410.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,España,ES,2015,2015,3.8385331123,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,España,ES,2015,2015,23230.0,,,
Importe a precios de mercado,GDP_PRODUCTION,España,ES,2015,2015,1078092000.0,,,
Población a 1 de julio,POB_1_JULIO,Resto de España,ES_O,2016,2016,,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Resto de España,ES_O,2016,2016,,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Resto de España,ES_O,2016,2016,,,,
Importe a precios de mercado,GDP_PRODUCTION,Resto de España,ES_O,2016,2016,1071522.0,,,
Población a 1 de julio,POB_1_JULIO,Canarias,ES70,2016,2016,2142.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Canarias,ES70,2016,2016,2.7188247727,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Canarias,ES70,2016,2016,19609.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Canarias,ES70,2016,2016,42007287.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Melilla,ES64,2016,2016,84.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Melilla,ES64,2016,2016,2.7150921125,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Melilla,ES64,2016,2016,17784.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Melilla,ES64,2016,2016,1506146.0,,,
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Ceuta,ES63,2016,2016,84.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Ceuta,ES63,2016,2016,1.9950311911,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Ceuta,ES63,2016,2016,19316.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Ceuta,ES63,2016,2016,1636557.0,,,
Población a 1 de julio,POB_1_JULIO,Región de Murcia,ES62,2016,2016,1468.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Región de Murcia,ES62,2016,2016,3.6121403993,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Región de Murcia,ES62,2016,2016,19995.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Región de Murcia,ES62,2016,2016,29366951.0,,,
Población a 1 de julio,POB_1_JULIO,Andalucía,ES61,2016,2016,8403.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Andalucía,ES61,2016,2016,2.4678335485,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Andalucía,ES61,2016,2016,17659.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Andalucía,ES61,2016,2016,148401635.0,,,
Población a 1 de julio,POB_1_JULIO,Illes Balears / Islas Baleares,ES53,2016,2016,1143.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Illes Balears / Islas Baleares,ES53,2016,2016,4.3117975143,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Illes Balears / Islas Baleares,ES53,2016,2016,26089.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Illes Balears / Islas Baleares,ES53,2016,2016,29826671.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Valenciana,ES52,2016,2016,4927.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Valenciana,ES52,2016,2016,2.4808951495,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Valenciana,ES52,2016,2016,20946.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Valenciana,ES52,2016,2016,103220394.0,,,
Población a 1 de julio,POB_1_JULIO,Cataluña,ES51,2016,2016,7416.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cataluña,ES51,2016,2016,3.3174510032,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cataluña,ES51,2016,2016,28674.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cataluña,ES51,2016,2016,212655821.0,,,
Población a 1 de julio,POB_1_JULIO,Extremadura,ES43,2016,2016,1081.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Extremadura,ES43,2016,2016,1.4515172843,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2016,2016,17117.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2016,2016,18504867.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2016,2016,2043.3,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2016,2016,3.3524349854,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2016,2016,18752.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2016,2016,38314671.0,,,
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2016,2016,2444.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2016,2016,2.4271144566,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2016,2016,22407.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2016,2016,54764564.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2016,2016,6445.5,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2016,2016,4.0345066795,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2016,2016,32947.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2016,2016,212360938.0,,,
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2016,2016,1316.7,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2016,2016,2.8106709701,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2016,2016,25981.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2016,2016,34210384.0,,,
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2016,2016,312.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2016,2016,1.8768815131,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2016,2016,25634.0,,,
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2016,2016,8013970.0,,,
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2016,2016,638.2,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2016,2016,2.6311511653,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2016,2016,29369.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2016,2016,18743492.0,,,
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2016,2016,2165.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2016,2016,2.7304753531,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2016,2016,30998.0,,,
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2016,2016,67114320.0,,,
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2016,2016,581.4,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2016,2016,2.5502530628,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2016,2016,21905.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2016,2016,12735884.0,,,
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2016,2016,1037.0,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2016,2016,1.5903549207,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2016,2016,20918.0,,,
